Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-202212-00409,2022-12-13,2022-12-15,First Class,CUST-1493,Sai Khanna,Consumer,East,Odisha,PROD-0146,Wardrobe 3-Door,Furniture,Storage,22280.83,3,0.1,350.14
ORD-202212-07877,2022-12-04,2022-12-08,Standard Class,CUST-1282,Arjun Mishra,Consumer,East,Odisha,PROD-0104,Google Pixel 8,Technology,Phones,97664.02,3,0.05,12236.03
ORD-202109-01607,2021-09-08,2021-09-13,Second Class,CUST-1043,Rahul Mishra,Consumer,North,Delhi,PROD-0150,Curtain Set Premium,Furniture,Furnishings,9779.72,1,0.1,568.04
ORD-202303-02345,2023-03-24,2023-03-24,Same Day,CUST-1376,Deepak Joshi,Consumer,East,Bihar,PROD-0162,Parker Pen Set,Office Supplies,Writing,2116.69,3,0.1,551.47
ORD-202206-04615,2022-06-07,2022-06-10,First Class,CUST-1387,Kavita Tiwari,Consumer,East,West Bengal,PROD-0144,Bookshelf 5-Tier,Furniture,Storage,24045.56,2,0.1,1868.75
ORD-202412-01781,2024-12-14,2024-12-16,First Class,CUST-1106,Sneha Kumar,Consumer,West,Gujarat,PROD-0155,Photo Frame Set,Furniture,Furnishings,2512.26,2,0.3,65.81
ORD-202305-08470,2023-05-07,2023-05-12,Second Class,CUST-1428,Komal Kapoor,Home Office,South,Telangana,PROD-0144,Bookshelf 5-Tier,Furniture,Storage,49368.75,2,0.0,-1853.39
ORD-202209-07872,2022-09-10,2022-09-11,First Class,CUST-1352,Riya Yadav,Home Office,East,Jharkhand,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,80236.75,2,0.0,22842.21
ORD-202107-02406,2021-07-25,2021-07-27,Second Class,CUST-1439,Sai Bhatia,Corporate,South,Kerala,PROD-0108,Realme GT 5,Technology,Phones,53445.19,1,0.15,5814.77
ORD-202103-07387,2021-03-14,2021-03-18,Standard Class,CUST-1162,Tushar Dubey,Corporate,North,Rajasthan,PROD-0109,MacBook Air M2,Technology,Laptops,296109.69,2,0.0,87156.56
ORD-202208-01881,2022-08-22,2022-08-26,Second Class,CUST-1017,Sai Sinha,Consumer,South,Karnataka,PROD-0173,Scanner Flatbed,Office Supplies,Office Equipment,23245.39,2,0.25,5300.61
ORD-202411-01692,2024-11-19,2024-11-19,Same Day,CUST-1066,Aadhya Reddy,Corporate,South,Andhra Pradesh,PROD-0152,Wall Art Set,Furniture,Furnishings,20947.3,4,0.15,2480.87
ORD-202202-06337,2022-02-09,2022-02-13,Second Class,CUST-1183,Pooja Singh,Small Business,North,Punjab,PROD-0105,Xiaomi 14,Technology,Phones,192065.05,4,0.05,60849.32
ORD-202409-09196,2024-09-23,2024-09-23,Same Day,CUST-1008,Shivam Khanna,Home Office,South,Telangana,PROD-0101,iPhone 15,Technology,Phones,85415.75,2,0.0,20490.36
ORD-202404-05317,2024-04-27,2024-05-03,Standard Class,CUST-1426,Amit Saxena,Corporate,South,Andhra Pradesh,PROD-0111,HP Spectre x360,Technology,Laptops,63491.87,2,0.1,18750.37
ORD-202408-07020,2024-08-20,2024-08-24,Standard Class,CUST-1378,Ishaan Patel,Consumer,North,Uttarakhand,PROD-0128,Samsung T7 SSD,Technology,Accessories,3874.01,1,0.05,565.7
ORD-202104-05016,2021-04-25,2021-05-01,Standard Class,CUST-1268,Riya Bhatia,Corporate,West,Goa,PROD-0159,Legal Pad Pack,Office Supplies,Paper,3982.4,3,0.1,1087.24
ORD-202412-05670,2024-12-11,2024-12-15,Second Class,CUST-1482,Ishaan Sinha,Corporate,West,Maharashtra,PROD-0137,Recliner Chair,Furniture,Chairs,30965.93,3,0.0,6059.77
ORD-202103-02287,2021-03-25,2021-04-01,Standard Class,CUST-1242,Riya Pandey,Small Business,West,Madhya Pradesh,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,72196.71,3,0.3,-11576.98
ORD-202401-06879,2024-01-15,2024-01-17,Second Class,CUST-1271,Anjali Jain,Home Office,West,Gujarat,PROD-0108,Realme GT 5,Technology,Phones,33356.47,2,0.05,4545.37
ORD-202208-07163,2022-08-21,2022-08-25,Standard Class,CUST-1273,Amit Tiwari,Home Office,West,Madhya Pradesh,PROD-0109,MacBook Air M2,Technology,Laptops,362067.2,4,0.0,86500.46
ORD-202208-02686,2022-08-10,2022-08-15,Standard Class,CUST-1013,Kiran Tiwari,Home Office,North,Uttar Pradesh,PROD-0111,HP Spectre x360,Technology,Laptops,171805.4,2,0.0,49407.43
ORD-202205-09148,2022-05-10,2022-05-13,Standard Class,CUST-1156,Riya Das,Consumer,East,Assam,PROD-0164,Whiteboard Marker Set,Office Supplies,Writing,4743.19,4,0.15,1746.24
ORD-202101-02168,2021-01-18,2021-01-25,Standard Class,CUST-1447,Pallavi Sharma,Small Business,North,Delhi,PROD-0158,Spiral Notebook Set,Office Supplies,Paper,3110.13,2,0.2,-250.08
ORD-202110-08258,2021-10-08,2021-10-14,Standard Class,CUST-1185,Tarun Reddy,Consumer,North,Rajasthan,PROD-0150,Curtain Set Premium,Furniture,Furnishings,6982.42,1,0.05,708.77
ORD-202205-01618,2022-05-10,2022-05-16,Standard Class,CUST-1211,Varun Reddy,Corporate,East,West Bengal,PROD-0124,AirPods Pro,Technology,Accessories,16174.16,3,0.0,4777.03
ORD-202104-01480,2021-04-04,2021-04-07,Second Class,CUST-1442,Vihaan Banerjee,Small Business,East,Bihar,PROD-0120,Lenovo Tab P12,Technology,Tablets,262469.08,4,0.0,26596.25
ORD-202403-05928,2024-03-03,2024-03-08,Standard Class,CUST-1241,Ayaan Joshi,Small Business,East,Jharkhand,PROD-0177,Document Holder,Office Supplies,Binders & Organizers,1354.55,1,0.05,413.27
ORD-202304-06500,2023-04-09,2023-04-12,Standard Class,CUST-1224,Ishaan Khanna,Consumer,East,West Bengal,PROD-0169,Paper Shredder,Office Supplies,Office Equipment,2639.15,1,0.25,362.12
ORD-202111-06475,2021-11-17,2021-11-22,Standard Class,CUST-1228,Divya Yadav,Consumer,North,Rajasthan,PROD-0125,Sony WH-1000XM5,Technology,Accessories,33631.31,3,0.1,8407.85
ORD-202212-09803,2022-12-21,2022-12-24,Standard Class,CUST-1161,Sara Mehra,Consumer,West,Madhya Pradesh,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,816.31,1,0.05,325.88
ORD-202110-05378,2021-10-11,2021-10-17,Standard Class,CUST-1494,Tarun Gupta,Consumer,East,Odisha,PROD-0109,MacBook Air M2,Technology,Laptops,440500.26,5,0.15,74097.47
ORD-202210-03442,2022-10-16,2022-10-16,Same Day,CUST-1361,Sai Mehra,Consumer,North,Delhi,PROD-0123,Realme Pad 2,Technology,Tablets,44716.06,3,0.15,10687.28
ORD-202105-03471,2021-05-19,2021-05-26,Standard Class,CUST-1412,Rohan Chopra,Small Business,East,Jharkhand,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,14182.14,2,0.1,1009.14
ORD-202409-05158,2024-09-15,2024-09-20,Standard Class,CUST-1269,Ritika Pandey,Consumer,East,West Bengal,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,203784.67,2,0.15,22863.25
ORD-202202-06554,2022-02-01,2022-02-01,Same Day,CUST-1454,Neha Mukherjee,Small Business,North,Rajasthan,PROD-0112,Lenovo ThinkPad X1,Technology,Laptops,63807.24,1,0.05,19935.45
ORD-202412-06292,2024-12-13,2024-12-16,First Class,CUST-1164,Pooja Bhatia,Corporate,West,Madhya Pradesh,PROD-0150,Curtain Set Premium,Furniture,Furnishings,21833.97,2,0.2,-4575.85
ORD-202405-03747,2024-05-01,2024-05-04,Second Class,CUST-1474,Kunal Mishra,Home Office,East,Assam,PROD-0170,Laminator Machine,Office Supplies,Office Equipment,38346.61,3,0.2,8448.51
ORD-202311-06393,2023-11-15,2023-11-18,Second Class,CUST-1222,Swati Gupta,Corporate,West,Madhya Pradesh,PROD-0141,Coffee Table,Furniture,Tables,28582.33,2,0.0,-1370.94
ORD-202311-00746,2023-11-05,2023-11-08,Standard Class,CUST-1342,Aadhya Dubey,Consumer,East,West Bengal,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,3800.22,1,0.1,586.96
ORD-202309-05415,2023-09-19,2023-09-22,Second Class,CUST-1396,Ananya Gupta,Small Business,North,Rajasthan,PROD-0154,Table Lamp Designer,Furniture,Furnishings,10200.4,1,0.05,-646.35
ORD-202312-00711,2023-12-25,2023-12-26,First Class,CUST-1336,Sara Gupta,Consumer,South,Andhra Pradesh,PROD-0130,Apple Watch Ultra,Technology,Accessories,13904.39,2,0.2,-145.83
ORD-202307-00380,2023-07-16,2023-07-21,Standard Class,CUST-1324,Ayaan Kumar,Consumer,North,Delhi,PROD-0106,Vivo X100,Technology,Phones,61131.63,2,0.0,6999.78
ORD-202308-07641,2023-08-09,2023-08-16,Standard Class,CUST-1261,Pooja Tiwari,Corporate,North,Rajasthan,PROD-0127,Logitech MX Master,Technology,Accessories,15515.99,2,0.1,4806.84
ORD-202211-05199,2022-11-20,2022-11-27,Standard Class,CUST-1217,Tarun Tiwari,Consumer,South,Kerala,PROD-0106,Vivo X100,Technology,Phones,70160.4,1,0.05,8192.72
ORD-202302-08905,2023-02-20,2023-02-26,Standard Class,CUST-1266,Ishaan Banerjee,Corporate,South,Andhra Pradesh,PROD-0107,Oppo Find X7,Technology,Phones,8428.81,1,0.05,2642.3
ORD-202410-07234,2024-10-05,2024-10-10,Standard Class,CUST-1177,Vihaan Chatterjee,Corporate,South,Karnataka,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,33471.56,1,0.0,7545.4
ORD-202306-04271,2023-06-02,2023-06-07,Second Class,CUST-1477,Reyansh Gupta,Consumer,East,Odisha,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,43349.26,1,0.0,11020.9
ORD-202312-07614,2023-12-02,2023-12-04,First Class,CUST-1332,Rohan Tiwari,Home Office,East,West Bengal,PROD-0106,Vivo X100,Technology,Phones,64200.57,2,0.0,11970.81
ORD-202101-08315,2021-01-24,2021-01-29,Standard Class,CUST-1035,Sneha Sinha,Small Business,North,Uttarakhand,PROD-0166,Gel Pen Pack 20,Office Supplies,Writing,1115.26,1,0.15,291.41
ORD-202103-07055,2021-03-15,2021-03-17,Second Class,CUST-1124,Divya Reddy,Consumer,East,West Bengal,PROD-0110,Dell XPS 15,Technology,Laptops,106698.98,2,0.1,21904.16
ORD-202406-07024,2024-06-22,2024-06-29,Standard Class,CUST-1090,Rekha Reddy,Consumer,East,Bihar,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,105519.62,3,0.0,11689.6
ORD-202103-04709,2021-03-05,2021-03-07,Second Class,CUST-1114,Isha Verma,Home Office,West,Gujarat,PROD-0127,Logitech MX Master,Technology,Accessories,47877.5,5,0.05,13470.16
ORD-202408-06983,2024-08-02,2024-08-04,First Class,CUST-1456,Gaurav Jain,Consumer,North,Rajasthan,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,1016.81,1,0.0,345.11
ORD-202108-05390,2021-08-10,2021-08-16,Standard Class,CUST-1465,Shruti Kumar,Small Business,North,Uttarakhand,PROD-0171,Label Maker,Office Supplies,Office Equipment,1596.29,1,0.15,399.96
ORD-202310-03129,2023-10-19,2023-10-25,Standard Class,CUST-1241,Ayaan Joshi,Small Business,East,Jharkhand,PROD-0158,Spiral Notebook Set,Office Supplies,Paper,474.8,1,0.05,122.37
ORD-202307-01314,2023-07-08,2023-07-13,Standard Class,CUST-1331,Tanvi Chatterjee,Consumer,North,Uttarakhand,PROD-0103,OnePlus 12,Technology,Phones,57552.98,2,0.15,6941.16
ORD-202212-07007,2022-12-26,2023-01-02,Standard Class,CUST-1161,Sara Mehra,Consumer,West,Madhya Pradesh,PROD-0128,Samsung T7 SSD,Technology,Accessories,10397.1,1,0.05,2797.07
ORD-202401-04872,2024-01-16,2024-01-20,Standard Class,CUST-1419,Sai Menon,Corporate,West,Goa,PROD-0153,Cushion Cover Set,Furniture,Furnishings,30453.14,5,0.05,288.09
ORD-202102-03496,2021-02-01,2021-02-05,Second Class,CUST-1474,Kunal Mishra,Home Office,East,Assam,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,8283.44,2,0.1,1302.34
ORD-202208-06795,2022-08-16,2022-08-23,Standard Class,CUST-1337,Isha Nair,Home Office,East,Bihar,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,15798.33,1,0.0,4814.86
ORD-202401-05262,2024-01-03,2024-01-06,Standard Class,CUST-1410,Aadhya Kapoor,Consumer,West,Madhya Pradesh,PROD-0155,Photo Frame Set,Furniture,Furnishings,13087.97,1,0.0,874.33
ORD-202110-01286,2021-10-23,2021-10-29,Standard Class,CUST-1308,Mohit Agarwal,Consumer,North,Punjab,PROD-0154,Table Lamp Designer,Furniture,Furnishings,4771.45,1,0.1,350.81
ORD-202210-09287,2022-10-18,2022-10-22,Standard Class,CUST-1212,Shivam Kapoor,Corporate,South,Tamil Nadu,PROD-0171,Label Maker,Office Supplies,Office Equipment,43662.64,4,0.0,11503.79
ORD-202212-08672,2022-12-02,2022-12-05,Standard Class,CUST-1199,Diya Mishra,Home Office,South,Kerala,PROD-0108,Realme GT 5,Technology,Phones,148917.23,2,0.05,31612.56
ORD-202408-01350,2024-08-03,2024-08-06,Standard Class,CUST-1259,Sanjay Saxena,Corporate,West,Maharashtra,PROD-0125,Sony WH-1000XM5,Technology,Accessories,21245.23,2,0.1,4302.67
ORD-202103-06272,2021-03-23,2021-03-25,First Class,CUST-1325,Pooja Mishra,Small Business,North,Delhi,PROD-0159,Legal Pad Pack,Office Supplies,Paper,2250.3,2,0.05,431.15
ORD-202206-06018,2022-06-06,2022-06-08,Second Class,CUST-1403,Mohit Menon,Corporate,East,Assam,PROD-0137,Recliner Chair,Furniture,Chairs,79831.36,3,0.0,-1169.21
ORD-202305-07691,2023-05-13,,Standard Class,CUST-1360,Ishaan Jain,Corporate,West,Maharashtra,PROD-0131,Boat Airdopes 500,Technology,Accessories,43891.47,4,0.0,7071.37
ORD-202406-06941,2024-06-16,2024-06-19,Standard Class,CUST-1073,Isha Banerjee,Consumer,North,Haryana,PROD-0167,Calligraphy Set,Office Supplies,Writing,1078.84,1,0.1,236.61
ORD-202309-00428,2023-09-25,2023-09-30,Second Class,CUST-1367,Aanya Sinha,Small Business,North,Punjab,PROD-0122,Xiaomi Pad 6,Technology,Tablets,31250.85,1,0.2,1972.96
ORD-202203-00654,2022-03-14,2022-03-19,Standard Class,CUST-1407,Shruti Dubey,Consumer,South,Kerala,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,815.73,2,0.15,216.92
ORD-202411-09717,2024-11-20,2024-11-25,Standard Class,CUST-1178,Tushar Agarwal,Consumer,North,Delhi,PROD-0162,Parker Pen Set,Office Supplies,Writing,6243.12,4,0.15,2333.9
ORD-202412-09779,2024-12-28,2025-01-03,Standard Class,CUST-1008,Shivam Khanna,Home Office,South,Telangana,PROD-0138,Standing Desk,Furniture,Tables,95072.49,3,0.1,-4656.8
ORD-202211-07823,2022-11-08,2022-11-08,Same Day,CUST-1171,Nikhil Mukherjee,Corporate,South,Telangana,PROD-0120,Lenovo Tab P12,Technology,Tablets,137372.61,4,0.0,16430.09
ORD-202310-03335,2023-10-19,2023-10-24,Second Class,CUST-1082,Nisha Gupta,Corporate,South,Telangana,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,100866.66,1,0.0,29879.52
ORD-202304-03320,2023-04-13,2023-04-14,First Class,CUST-1148,Sneha Nair,Corporate,North,Uttar Pradesh,PROD-0157,Sticky Notes Combo,Office Supplies,Paper,7002.68,4,0.05,926.67
ORD-202210-04794,2022-10-21,2022-10-22,First Class,CUST-1235,Harsh Nair,Consumer,East,Assam,PROD-0101,iPhone 15,Technology,Phones,22660.05,1,0.0,5946.73
ORD-202104-06099,2021-04-18,2021-04-23,Standard Class,CUST-1097,Neha Yadav,Corporate,South,Kerala,PROD-0155,Photo Frame Set,Furniture,Furnishings,13715.64,1,0.05,1973.48
ORD-202406-07661,2024-06-05,2024-06-11,Standard Class,CUST-1224,Ishaan Khanna,Consumer,East,West Bengal,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,1671.98,2,0.15,224.04
ORD-202204-04003,2022-04-05,2022-04-11,Standard Class,CUST-1307,Mohit Reddy,Corporate,East,Bihar,PROD-0125,Sony WH-1000XM5,Technology,Accessories,2104.72,2,0.2,14.05
ORD-202104-03521,2021-04-19,2021-04-22,First Class,CUST-1406,Suresh Joshi,Home Office,North,Uttar Pradesh,PROD-0135,Mesh Back Chair,Furniture,Chairs,55231.32,2,0.0,-1917.36
ORD-202202-00612,2022-02-16,2022-02-22,Standard Class,CUST-1154,Tushar Bhatia,Consumer,West,Gujarat,PROD-0101,iPhone 15,Technology,Phones,50514.07,1,0.2,7551.41
ORD-202103-07896,2021-03-10,2021-03-13,First Class,CUST-1347,Pallavi Verma,Corporate,East,Jharkhand,PROD-0104,Google Pixel 8,Technology,Phones,57743.83,2,0.05,9549.81
ORD-202401-03575,2024-01-01,2024-01-01,Same Day,CUST-1216,Rohan Patel,Consumer,East,West Bengal,PROD-0149,Shoe Rack,Furniture,Storage,22820.66,2,0.1,-185.96
ORD-202303-08564,2023-03-10,2023-03-13,First Class,CUST-1088,Kiran Das,Corporate,North,Delhi,PROD-0120,Lenovo Tab P12,Technology,Tablets,77316.0,1,0.05,8536.98
ORD-202101-06498,2021-01-10,2021-01-15,Standard Class,CUST-1458,Isha Mishra,Consumer,North,Uttarakhand,PROD-0167,Calligraphy Set,Office Supplies,Writing,1455.64,1,0.2,-0.77
ORD-202410-09441,2024-10-01,2024-10-06,Standard Class,CUST-1253,Sai Das,Home Office,East,Odisha,PROD-0140,Round Dining Table,Furniture,Tables,12366.5,1,0.05,-856.91
ORD-202403-01663,2024-03-09,2024-03-12,Second Class,CUST-1426,Amit Saxena,Corporate,South,Andhra Pradesh,PROD-0102,Samsung Galaxy S24,Technology,Phones,14655.77,1,0.0,4769.14
ORD-202110-09995,2021-10-23,2021-10-29,Standard Class,CUST-1015,Isha Chatterjee,Consumer,South,Karnataka,PROD-0120,Lenovo Tab P12,Technology,Tablets,44452.77,1,0.05,10324.46
ORD-202202-00555,2022-02-17,2022-02-21,Standard Class,CUST-1315,Amit Khanna,Home Office,North,Uttar Pradesh,PROD-0137,Recliner Chair,Furniture,Chairs,73706.34,3,0.0,583.9
ORD-202212-02693,2022-12-10,2022-12-12,First Class,CUST-1421,Gaurav Mukherjee,Home Office,East,West Bengal,PROD-0148,Kitchen Storage Rack,Furniture,Storage,29373.91,2,0.0,-2580.28
ORD-202309-00512,2023-09-17,2023-09-19,First Class,CUST-1199,Diya Mishra,Home Office,South,Kerala,PROD-0171,Label Maker,Office Supplies,Office Equipment,16596.12,1,0.1,5950.43
ORD-202112-08301,2021-12-01,2021-12-04,Standard Class,CUST-1165,Rekha Malhotra,Consumer,South,Telangana,PROD-0130,Apple Watch Ultra,Technology,Accessories,9161.2,1,0.05,1030.48
ORD-202310-04413,2023-10-23,2023-10-28,Second Class,CUST-1018,Suresh Iyer,Corporate,West,Goa,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,7880.14,3,0.3,1663.19
ORD-202310-00968,2023-10-02,2023-10-07,Standard Class,CUST-1428,Komal Kapoor,Home Office,South,Telangana,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,34313.15,1,0.0,8228.99
ORD-202407-06114,2024-07-11,2024-07-17,Standard Class,CUST-1208,Sneha Pandey,Corporate,East,Jharkhand,PROD-0134,Executive Leather Chair,Furniture,Chairs,133026.71,5,0.0,-3748.39
ORD-202409-09414,2024-09-06,2024-09-08,Second Class,CUST-1017,Sai Sinha,Consumer,South,Karnataka,PROD-0159,Legal Pad Pack,Office Supplies,Paper,404.94,1,0.0,154.6
ORD-202410-09548,2024-10-02,2024-10-07,Standard Class,CUST-1159,,Consumer,West,Goa,PROD-0173,Scanner Flatbed,Office Supplies,Office Equipment,13823.89,1,0.1,4493.26
ORD-202411-06152,2024-11-06,2024-11-13,Standard Class,CUST-1053,Aanya Gupta,Small Business,East,West Bengal,PROD-0115,MSI Creator Z16,Technology,Laptops,299483.91,2,0.0,50271.84
ORD-202207-05624,2022-07-26,2022-07-31,Standard Class,CUST-1356,Nikhil Saxena,Corporate,South,Telangana,PROD-0118,iPad Pro,Technology,Tablets,21934.02,1,0.0,5136.35
ORD-202405-02520,2024-05-03,2024-05-07,Standard Class,CUST-1230,Gaurav Gupta,Corporate,South,Tamil Nadu,PROD-0161,Envelope Pack 100,Office Supplies,Paper,1435.38,5,0.1,529.65
ORD-202203-09978,2022-03-15,2022-03-20,Second Class,CUST-1465,Shruti Kumar,Small Business,North,Uttarakhand,PROD-0171,Label Maker,Office Supplies,Office Equipment,18601.75,1,0.0,5897.44
ORD-202106-03458,2021-06-03,2021-06-09,Standard Class,CUST-1172,Diya Verma,Consumer,East,Jharkhand,PROD-0157,Sticky Notes Combo,Office Supplies,Paper,3494.4,4,0.0,658.89
ORD-202103-07488,2021-03-03,2021-03-08,Second Class,CUST-1179,Komal Sharma,Small Business,South,Tamil Nadu,PROD-0102,Samsung Galaxy S24,Technology,Phones,70989.33,1,0.0,23269.86
ORD-202310-05071,2023-10-14,2023-10-17,Standard Class,CUST-1411,Sunita Pandey,Consumer,South,Kerala,PROD-0163,Highlighter Pack 10,Office Supplies,Writing,705.84,3,0.15,186.96
ORD-202406-01600,2024-06-03,2024-06-05,Second Class,CUST-1442,Vihaan Banerjee,Small Business,East,Bihar,PROD-0160,Graph Paper Pad,Office Supplies,Paper,1577.79,1,0.0,159.84
ORD-202311-09090,2023-11-15,2023-11-18,Standard Class,CUST-1147,Shruti Kapoor,Corporate,West,Maharashtra,PROD-0127,Logitech MX Master,Technology,Accessories,4429.69,2,0.0,1217.22
ORD-202107-07457,2021-07-08,2021-07-13,Standard Class,CUST-1206,Neha Nair,Consumer,West,Gujarat,PROD-0163,Highlighter Pack 10,Office Supplies,Writing,265.14,2,0.0,97.2
ORD-202411-07659,2024-11-06,2024-11-09,Standard Class,CUST-1222,Swati Gupta,Corporate,West,Madhya Pradesh,PROD-0120,Lenovo Tab P12,Technology,Tablets,69098.03,2,0.15,13489.5
ORD-202211-01110,2022-11-17,2022-11-22,Standard Class,CUST-1289,Ananya Kapoor,Consumer,East,West Bengal,PROD-0153,Cushion Cover Set,Furniture,Furnishings,8093.09,1,0.1,607.5
ORD-202103-05793,2021-03-23,2021-03-30,Standard Class,CUST-1305,Akash Mishra,Corporate,East,Bihar,PROD-0144,Bookshelf 5-Tier,Furniture,Storage,6796.24,2,0.0,1186.79
ORD-202406-05115,2024-06-18,2024-06-19,First Class,CUST-1312,Myra Kumar,Consumer,East,Assam,PROD-0177,Document Holder,Office Supplies,Binders & Organizers,555.93,2,0.0,148.65
ORD-202411-01039,2024-11-13,2024-11-17,Standard Class,CUST-1320,Harsh Iyer,Consumer,West,Goa,PROD-0124,AirPods Pro,Technology,Accessories,57560.58,4,0.0,16083.96
ORD-202205-01195,2022-05-08,2022-05-10,Second Class,CUST-1168,Varun Patel,Consumer,West,Gujarat,PROD-0148,Kitchen Storage Rack,Furniture,Storage,58499.05,4,0.05,8590.75
ORD-202204-01685,2022-04-26,2022-05-01,Second Class,CUST-1212,Shivam Kapoor,Corporate,South,Tamil Nadu,PROD-0176,File Folder Pack,Office Supplies,Binders & Organizers,8051.42,3,0.25,1283.43
ORD-202407-07250,2024-07-14,2024-07-21,Standard Class,CUST-1379,Sai Iyer,Home Office,West,Madhya Pradesh,PROD-0111,HP Spectre x360,Technology,Laptops,159074.07,2,0.05,28639.84
ORD-202203-05267,2022-03-19,2022-03-24,Standard Class,CUST-1158,Suresh Kapoor,Home Office,South,Tamil Nadu,PROD-0103,OnePlus 12,Technology,Phones,95791.8,2,0.05,27623.62
ORD-202412-04242,2024-12-01,2024-12-04,Standard Class,CUST-1092,Rohan Menon,Corporate,South,Telangana,PROD-0132,Ergonomic Office Chair,Furniture,Chairs,71671.8,3,0.1,-819.17
ORD-202303-09021,2023-03-27,2023-04-03,Standard Class,CUST-1050,Rekha Bhatia,Consumer,South,Kerala,PROD-0177,Document Holder,Office Supplies,Binders & Organizers,4728.57,2,0.0,685.61
ORD-202411-04990,2024-11-28,2024-12-02,Standard Class,CUST-1332,Rohan Tiwari,Home Office,East,West Bengal,PROD-0165,Pencil Box Premium,Office Supplies,Writing,744.57,1,0.05,267.32
ORD-202103-00935,2021-03-23,2021-03-27,Standard Class,CUST-1255,Gaurav Sinha,Consumer,West,Madhya Pradesh,PROD-0105,Xiaomi 14,Technology,Phones,60349.58,1,0.15,13890.78
ORD-202305-04695,2023-05-12,2023-05-15,Standard Class,CUST-1361,Sai Mehra,Consumer,North,Delhi,PROD-0159,Legal Pad Pack,Office Supplies,Paper,1596.66,1,0.15,273.76
ORD-202310-04743,2023-10-12,,Second Class,CUST-1095,Swati Tiwari,Home Office,East,West Bengal,PROD-0105,Xiaomi 14,Technology,Phones,44983.98,4,0.0,5569.24
ORD-202308-00395,2023-08-18,2023-08-23,Standard Class,CUST-1243,Sai Yadav,Small Business,North,Uttar Pradesh,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,841.51,1,0.1,246.83
